Time,Flow,Temp,Salt,OXY_oxy,NIT_amm,NIT_no2,NIT_nit,PHS_frp,OGM_pon,OGM_don,OGM_pop,OGM_dop,PHY_cyano,PHY_diatom,PHY_green
2023-11-30 14:00,0.000216,32.06111111,0.002506116,412.8125,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-11-30 15:00,0.000216,32.40777778,0.002566473,402.3958333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-11-30 16:00,0.000216,32.07888889,0.002656829,388.75,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-11-30 17:00,0.000216,31.35777778,0.002537397,375,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-11-30 18:00,0.000216,30.55333333,0.002574142,348.4375,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-11-30 19:00,0.000216,29.83777778,0.002766084,316.3541667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-11-30 20:00,0.000216,29.31444444,0.002872183,274.8958333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-11-30 21:00,0.000216,28.80888889,0.002899165,238.2291667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-11-30 22:00,0.000216,28.36666667,0.002923184,204.6875,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-11-30 23:00,0.000216,28.01444444,0.002942601,173.6458333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 00:00,0.000106,27.72222222,0.002958911,150.3125,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 01:00,0.000106,27.44111111,0.002726873,135.1041667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 02:00,0.000106,27.19111111,0.002739934,125.625,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 03:00,0.000106,26.98222222,0.002750944,116.875,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 04:00,0.000106,26.80888889,0.002760145,112.7083333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 05:00,0.000106,26.62888889,0.00276977,110.5208333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 06:00,0.000106,26.49111111,0.002777179,107.6041667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 07:00,0.000106,26.48555556,0.002777478,114.0625,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 08:00,0.000106,26.60555556,0.002771023,149.2708333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 09:00,0.000106,26.84444444,0.002758258,177.3958333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 10:00,0.000106,27.42333333,0.002727837,225.625,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 11:00,0.000106,28.34777778,0.002680566,277.3958333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 12:00,0.000106,28.99555556,0.002728916,353.8541667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 13:00,0.000106,30.19222222,0.002591028,375.8333333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 14:00,0.000106,31.10777778,0.002548679,384.7916667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 15:00,0.000106,31.47555556,0.00253207,380.8333333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 16:00,0.000106,31.05333333,0.002551193,364.6875,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 17:00,0.000106,30.22222222,0.00258957,319.5833333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 18:00,0.000106,29.55666667,0.002780281,258.3333333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 19:00,0.000106,29.07111111,0.002885102,208.0208333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 20:00,0.000106,28.67555556,0.002906365,164.1666667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 21:00,0.000106,28.17222222,0.002933883,141.0416667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 22:00,0.000106,27.81333333,0.002953807,121.4583333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-01 23:00,0.000106,27.50666667,0.002971058,110.7291667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 00:00,0.0000519,27.22777778,0.002820867,106.25,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 01:00,0.0000519,26.98333333,0.002750886,106.0416667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 02:00,0.0000519,26.79,0.002761153,101.5625,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 03:00,0.0000519,26.59666667,0.002771499,100.3125,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 04:00,0.0000519,26.41555556,0.002781262,103.4375,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 05:00,0.0000519,26.26666667,0.002789339,109.2708333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 06:00,0.0000519,26.14444444,0.002796004,108.125,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 07:00,0.0000519,26.13111111,0.002796732,121.7708333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 08:00,0.0000519,26.27111111,0.0027891,162.5,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 09:00,0.0000519,26.67555556,0.002767294,232.6041667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 10:00,0.0000519,27.33444444,0.002732444,282.6041667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 11:00,0.0000519,27.93555556,0.002701433,329.2708333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 12:00,0.0000519,28.55888889,0.002669994,368.9583333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 13:00,0.0000519,29.53111111,0.002622416,382.1875,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 14:00,0.0000519,30.25,0.002509841,376.0416667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 15:00,0.0000519,30.52666667,0.002575347,381.4583333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 16:00,0.0000519,29.88777778,0.002684677,357.9166667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 17:00,0.0000519,29.22444444,0.002796748,293.4375,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 18:00,0.0000519,28.01666667,0.002697335,214.5833333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-02 19:00,0.03,27.19888889,0.002739642,181.7708333,1.760014286,0.162713571,3.091557857,72.06974491,20.28,30.42,3.60E+00,1.68E+00,100,100,100
2023-12-02 20:00,0.0184,26.24111111,0.002875698,178.2291667,2.019503571,0.186703393,3.547364464,76.71940588,23.27,34.905,3.84E+00,1.79E+00,100,100,100
2023-12-02 21:00,0.0064,25.68111111,0.002821053,169.4791667,4.1067,0.379665,7.213635,113.9166936,47.32,70.98,5.70E+00,2.66E+00,100,100,100
2023-12-02 22:00,0.00553,25.42777778,0.002663789,158.3333333,5.302607143,0.490226786,9.314308929,134.8401679,61.1,91.65,6.74E+00,3.15E+00,100,100,100
2023-12-02 23:00,0.00316,25.27777778,0.002585637,153.9583333,5.280042857,0.488140714,9.274673571,134.0652244,60.84,91.26,6.70E+00,3.13E+00,100,100,100
2023-12-03 00:00,0.000972,25.12888889,0.002593316,152.8125,5.21235,0.4818825,9.1557675,132.9028092,60.06,90.09,6.65E+00,3.10E+00,100,100,100
2023-12-03 01:00,0.000222,25.03,0.002598442,153.8541667,4.783628571,0.442247143,8.402695714,121.2786568,55.12,82.68,6.06E+00,2.83E+00,100,100,100
2023-12-03 02:00,0.000059,24.91777778,0.002604283,155.2083333,3.204128571,0.296222143,5.628220714,80.2066516,36.92,55.38,4.01E+00,1.87E+00,100,100,100
2023-12-03 03:00,0.0000306,24.84222222,0.002608231,155.2083333,1.229753571,0.113690893,2.160126964,28.36293187,14.17,21.255,1.42E+00,6.62E-01,100,100,100
2023-12-03 04:00,0.0000262,24.77111111,0.002611958,157.0833333,0.534773571,0.049439893,0.939357964,10.19050694,6.162,9.243,5.10E-01,2.38E-01,100,100,100
2023-12-03 05:00,0.0000255,24.69666667,0.002790279,157.1875,0.417439286,0.038592321,0.733254107,7.090732967,4.81,7.215,3.55E-01,1.65E-01,100,100,100
2023-12-03 06:00,0.0000255,24.62666667,0.002881516,163.0208333,0.399387857,0.036923464,0.701545821,6.664514046,4.602,6.903,3.33E-01,1.56E-01,100,100,100
2023-12-03 07:00,0.0000254,24.66777778,0.002879132,196.4583333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 08:00,0.0000254,24.96222222,0.002862181,245.9375,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 09:00,0.0000254,25.49666667,0.002746386,282.1875,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 10:00,0.0000254,26.28444444,0.002534946,290.3125,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 11:00,0.0000254,27.39333333,0.002563348,305.8333333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 12:00,0.0000254,28.82555556,0.002656898,305.2083333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 13:00,0.0000254,30.31666667,0.002429191,311.7708333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 14:00,0.0000254,31.17222222,0.002468429,312.1875,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 15:00,0.0000254,31.26666667,0.002541471,300.1041667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 16:00,0.0000254,31.05888889,0.002396107,283.75,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 17:00,0.0000254,30.46111111,0.002422469,267.1875,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 18:00,0.0000254,29.73222222,0.00261276,241.7708333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 19:00,0.0000254,28.94888889,0.002650698,199.4791667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 20:00,0.0000254,28.30333333,0.002926671,144.375,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 21:00,0.0000254,27.82333333,0.002707148,125.4166667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 22:00,0.0000254,27.39111111,0.002729483,124.5833333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-03 23:00,0.0000254,27.00888889,0.00274954,125.625,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 00:00,0.0000125,26.66777778,0.002767691,127.9166667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 01:00,0.0000125,26.36888889,0.002783792,130.625,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 02:00,0.0000125,26.12333333,0.002797162,134.5833333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 03:00,0.0000125,25.91777778,0.002808453,137.0833333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 04:00,0.0000125,25.77,0.002560569,138.4375,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 05:00,0.0000125,25.64,0.002567142,139.2708333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 06:00,0.0000125,25.53666667,0.002658182,142.7083333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 07:00,0.0000125,25.52444444,0.002658856,159.4791667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 08:00,0.0000125,25.77777778,0.002560185,226.6666667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 09:00,0.0000125,26.28222222,0.002535017,281.9791667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 10:00,0.0000125,26.64666667,0.002517115,310,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 11:00,0.0000125,27.37222222,0.002482277,338.6458333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 12:00,0.0000125,28.46444444,0.002674793,346.1458333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 13:00,0.0000125,29.74111111,0.002612373,343.8541667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 14:00,0.0000125,30.48,0.002577518,348.0208333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 15:00,0.0000125,30.69888889,0.002567377,336.0416667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 16:00,0.0000125,30.34777778,0.002505472,318.9583333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 17:00,0.0000125,29.70666667,0.002613964,297.8125,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 18:00,0.0000125,29.17555556,0.002639582,265.8333333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 19:00,0.0000125,28.71111111,0.002662407,223.9583333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 20:00,0.0000125,28.25777778,0.00268507,180,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 21:00,0.0000125,27.81222222,0.002707723,144.8958333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 22:00,0.0000125,27.36555556,0.002730816,122.6041667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-04 23:00,0.0000125,27.00666667,0.002916633,112.3958333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-05 00:00,0.00000611,26.64333333,0.002769003,111.6666667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-05 01:00,0.00000611,26.26888889,0.002789228,114.6875,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-05 02:00,0.00000611,25.9,0.002809437,118.3333333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-05 03:00,0.00000611,25.63888889,0.002823921,123.3333333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-05 04:00,0.00000611,25.36555556,0.003097362,129.0625,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-05 05:00,0.00000611,25.17222222,0.002850185,131.9791667,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-05 06:00,0.00000611,25.04222222,0.002857588,135.3125,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-05 07:00,0.00000611,25.04222222,0.002857588,152.7083333,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-05 08:00,0.00000611,25.29777778,0.002929002,198.4375,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
2023-12-05 09:00,0.00000611,25.81333333,0.002814246,256.25,0.397131429,0.036714857,0.697582286,6.587019696,4.576,6.864,3.29E-01,1.54E-01,100,100,100
