Time,ShortWave,Cloud,AirTemp,RelHum,WindSpeed,Rain
2023-11-28 18:00,151.9088135,0.929151773,26.85025024,77.86824799,1.568394232,0
2023-11-28 19:00,13.43004513,0.704260647,25.29434204,85.22412872,1.354834154,0
2023-11-28 20:00,0,0.762602389,25.49014282,81.80419159,1.048056698,0
2023-11-28 21:00,0,0.638538063,24.89053345,85.0449295,1.150853915,0
2023-11-28 22:00,0,0.682338536,24.47817993,87.40807343,1.185225743,0
2023-11-28 23:00,0,0.340927243,24.11026001,88.8418045,1.281961979,0.1524
2023-11-29 00:00,0,0.196968555,23.71694946,90.40730286,1.385538108,0
2023-11-29 01:00,0,0.162068307,23.51651001,90.54859161,1.477966235,0
2023-11-29 02:00,0,0.054181166,23.22671509,91.77615356,1.391361684,0
2023-11-29 03:00,0,0.043579929,22.9335022,93.07349396,1.287988567,0.006096
2023-11-29 04:00,0,0.011377513,22.68936157,94.29762268,1.265006342,0
2023-11-29 05:00,0,0.299332619,22.37417603,96.07426453,1.272045278,0
2023-11-29 06:00,9.614896774,0.149387717,22.32998657,96.73019409,1.236680144,0
2023-11-29 07:00,154.6110535,0.019802488,24.09536743,91.92949677,1.036084125,0
2023-11-29 08:00,362.0510254,0.463971078,26.89273071,76.23259735,0.695435481,0
2023-11-29 09:00,561.8220215,0.453994513,28.18154907,72.24793243,0.642594627,0
2023-11-29 10:00,748.7509766,0.232429802,28.94717407,69.97161865,0.362190572,0
2023-11-29 11:00,875.0961914,0.463034272,30.21646118,64.65383148,0.366266961,0
2023-11-29 12:00,922.1501465,0.729253232,31.27114868,61.98147964,1.148989558,0
2023-11-29 13:00,907.8586426,0.775640547,31.30508423,60.37007523,0.606580328,0
2023-11-29 14:00,800.8283691,0.63153708,30.82998657,62.55864334,0.346010969,0
2023-11-29 15:00,646.8654785,0.647103846,29.38345337,72.97550964,1.206232811,0
2023-11-29 16:00,543.2785645,0.753221035,28.45669556,77.11127472,1.641900953,0
2023-11-29 17:00,336.1367188,0.470584273,27.97622681,82.00726318,1.933654785,0
2023-11-29 18:00,124.2289276,0.675360084,27.24917603,85.71028137,1.504834464,0
2023-11-29 19:00,14.80864716,0.686734557,26.8319397,88.45093536,1.187392926,0
2023-11-29 20:00,0,0.555439353,26.5218811,90.64040375,1.257201242,0
2023-11-29 21:00,0,0.59297055,26.30606079,90.91482544,0.804330585,0
2023-11-29 22:00,0,0.506700695,25.94180298,92.69235229,1.132422942,0
2023-11-29 23:00,0,0.37128824,25.4581604,94.87458801,1.458469974,0
2023-11-30 00:00,0,0.349930465,25.18374634,95.87683105,1.346675834,0
2023-11-30 01:00,0,0.656711817,25.0843811,95.25865173,1.096326696,0
2023-11-30 02:00,0,0.428692758,24.97012329,95.38175201,0.797338821,0
2023-11-30 03:00,0,0.572765708,25.09414673,94.28890228,0.741946017,0
2023-11-30 04:00,0,0.668582857,24.9281311,94.19350433,0.788073652,0
2023-11-30 05:00,0,0.58429873,24.69302368,94.73880005,0.972505944,0
2023-11-30 06:00,7.306265831,0.528274417,24.26553345,94.80335999,1.373811792,0
2023-11-30 07:00,118.5935822,0.363457918,25.85098267,88.33109283,1.13086286,0
2023-11-30 08:00,352.6105957,0.154374301,28.10635376,79.84060669,1.068023254,0
2023-11-30 09:00,568.8283691,0.087348104,29.54336548,74.01915741,1.094478191,0
2023-11-30 10:00,814.3349609,0.041476846,30.62954712,66.53874207,1.232369398,0
2023-11-30 11:00,923.810791,0.127362132,30.67593384,66.21141815,1.475315626,0
2023-11-30 12:00,961.1184082,0.249185264,32.0519104,58.75472641,1.984667642,0
2023-11-30 13:00,958.4772949,0.300971568,32.39517212,57.23154068,2.573134011,0
2023-11-30 14:00,884.4611816,0.52884686,32.21817017,58.10843277,2.731164706,0
2023-11-30 15:00,610.1955566,0.672409654,31.6925354,60.50831223,2.641928835,0
2023-11-30 16:00,440.7424316,0.614903808,31.02676392,66.798172,2.594105942,0
2023-11-30 17:00,165.4405823,0.377053916,29.91226196,72.52833557,2.134113704,0
2023-11-30 18:00,148.80867,0.4303509,28.56436157,79.93193817,1.778560837,0
2023-11-30 19:00,18.34996033,0.349096179,27.44277954,85.13140106,1.699605002,0
2023-11-30 20:00,0,0.527247667,27.09268188,86.38725281,1.021053238,0
2023-11-30 21:00,0,0.700315356,26.78433228,87.02888489,0.890191279,0
2023-11-30 22:00,0,0.887916863,26.3187561,88.07345581,0.625016499,0
2023-11-30 23:00,0,0.933895886,26.07363892,89.69534302,0.549348035,0
2023-12-01 00:00,0,0.70200938,25.74551392,91.13983154,0.506342742,0
2023-12-01 01:00,0,0.521444738,25.64761353,90.54367065,0.807018084,0
2023-12-01 02:00,0,0.569064319,25.04751587,92.60713959,1.094609919,0
2023-12-01 03:00,0,0.592713833,24.79995728,92.73714447,1.183404997,0
2023-12-01 04:00,0,0.610381842,24.67105103,92.71263885,1.174736538,0
2023-12-01 05:00,0,0.599151433,24.48867798,92.55821228,1.083425264,0
2023-12-01 06:00,7.717536926,0.626015186,24.2875061,93.91264343,0.807267583,0
2023-12-01 07:00,131.9615631,0.526267707,26.05117798,86.4883194,0.642075816,0
2023-12-01 08:00,316.7011719,0.306750894,27.13540649,82.37931824,1.222599843,0
2023-12-01 09:00,467.6271973,0.212918341,28.09951782,74.87134552,1.201715459,0
2023-12-01 10:00,696.3642578,0.214909136,29.22744751,68.1794281,0.896811985,0
2023-12-01 11:00,829.0395508,0.206050158,30.05874634,63.80971527,1.08449992,0
2023-12-01 12:00,793.7504883,0.151883543,31.01797485,64.53270721,1.828516874,0
2023-12-01 13:00,889.465332,0.156053603,31.75991821,63.94340515,2.736781333,0
2023-12-01 14:00,774.4116211,0.200335503,32.17080688,63.1235733,3.43266752,0
2023-12-01 15:00,720.5351563,0.646872938,30.28067017,70.09370422,2.871166329,0
2023-12-01 16:00,592.6542969,0.483492792,28.8553772,74.19143677,2.630321959,0
2023-12-01 17:00,338.8391113,0.572844684,27.94766235,78.59978485,2.769673722,0
2023-12-01 18:00,160.3312378,0.687130392,27.60757446,82.10912323,2.354418797,0
2023-12-01 19:00,18.34739685,0.827678084,27.31045532,83.71138763,2.140563258,0
2023-12-01 20:00,0,0.918200254,26.53994751,86.51373291,1.758235287,0
2023-12-01 21:00,0,0.940222859,26.1144104,89.38899994,1.524470405,0
2023-12-01 22:00,0,0.965715945,25.74453735,91.3709259,1.3215086,0
2023-12-01 23:00,0,0.919964254,25.73623657,91.37846375,0.986535468,0
2023-12-02 00:00,0,0.97347939,25.4828186,91.8598938,0.923778607,0
2023-12-02 01:00,0,0.952512443,25.13296509,92.47987366,0.903423012,0
2023-12-02 02:00,0,0.93256706,24.83486938,93.36845398,0.900260034,0
2023-12-02 03:00,0,0.842705369,24.49307251,94.32912445,0.803489854,0
2023-12-02 04:00,0,0.689784229,24.5218811,93.46625519,0.574154564,0
2023-12-02 05:00,0,0.860183239,24.25747681,94.28047943,0.626500086,0
2023-12-02 06:00,6.72871685,0.797637463,24.10757446,95.21629333,0.498741859,0
2023-12-02 07:00,125.9762268,0.552818954,25.38345337,89.71224213,0.296255862,0
2023-12-02 08:00,357.1120605,0.368328035,27.36099243,80.16766357,0.562462161,0
2023-12-02 09:00,556.6677246,0.37123841,28.51260376,74.13716888,0.490209356,0
2023-12-02 10:00,772.5932617,0.244274676,29.84243774,67.64315796,0.411764318,0
2023-12-02 11:00,778.3925781,0.380183637,29.69058228,70.02791595,1.612436317,0
2023-12-02 12:00,889.2939453,0.635531008,30.15884399,69.41266632,2.527975721,0
2023-12-02 13:00,967.7385254,0.840418041,27.88027954,82.00284576,2.549698932,0
2023-12-02 14:00,566.6965332,0.846636593,26.37857056,85.48482513,2.475423514,0
2023-12-02 15:00,248.7581329,0.837728858,25.82949829,90.8294754,2.180641316,0
2023-12-02 16:00,310.920166,0.936856508,26.03384399,87.63828278,1.449374991,0
2023-12-02 17:00,241.7745514,0.985075533,25.70327759,91.13851166,0.662140277,0
2023-12-02 18:00,89.03382874,0.96654731,25.48745728,92.37038422,0.905221906,0
2023-12-02 19:00,11.70102882,0.892844617,24.91494751,93.81626129,0.945020909,0.109728
2023-12-02 20:00,0,0.726128578,24.20010376,94.39077759,1.132361407,0.048768
2023-12-02 21:00,0,0.842029989,24.14321899,94.86164093,1.001439169,0.006096
2023-12-02 22:00,0,0.915440142,24.13735962,95.67723846,1.193532175,0
2023-12-02 23:00,0,0.953346848,24.25015259,96.1451416,1.275796406,0
2023-12-03 00:00,0,0.94751817,24.31509399,96.33229828,1.142875323,0
2023-12-03 01:00,0,0.978858471,24.18643188,97.76393127,0.780231757,0
2023-12-03 02:00,0,0.995996416,23.86343384,98.66752625,0.967945204,0
2023-12-03 03:00,0,0.998430789,23.92495728,99.13316345,1.11485811,0
2023-12-03 04:00,0,0.988741934,24.07461548,98.12190247,0.894781916,0
2023-12-03 05:00,0,0.983188629,23.99258423,97.07411957,0.776528456,0
2023-12-03 06:00,6.094978333,0.948348522,23.88638306,95.79925537,0.934731262,0
2023-12-03 07:00,111.1444855,0.642059982,23.91934204,96.09465027,0.961690081,0
2023-12-03 08:00,349.2980957,0.781372905,26.16934204,88.71381378,0.952520926,0
2023-12-03 09:00,605.6484375,0.73314029,27.22451782,83.72760773,1.150614907,0
2023-12-03 10:00,840.5598145,0.606871903,28.44961548,76.86862946,1.017983399,0
2023-12-03 11:00,966.9611816,0.564373672,29.27920532,70.76783752,1.12655838,0
2023-12-03 12:00,1045.751221,0.562091351,30.95010376,61.34243011,1.934295173,0
2023-12-03 13:00,1060.665771,0.645994902,31.25772095,59.5717659,2.616765754,0
2023-12-03 14:00,986.8208008,0.738970876,31.13394165,58.95004272,2.942124171,0
2023-12-03 15:00,796.9262695,0.681290567,30.30410767,64.53457642,3.10533089,0
2023-12-03 16:00,584.5505371,0.75553602,28.59268188,70.72018433,2.892426282,0
2023-12-03 17:00,353.5786133,0.587298274,27.6859436,77.59414673,2.657477759,0
2023-12-03 18:00,185.5609894,0.435746253,27.04849243,82.01997375,2.259393811,0
2023-12-03 19:00,19.76234436,0.486178398,26.27041626,86.70719147,1.769176217,0
2023-12-03 20:00,0,0.74047333,25.78726196,88.44797516,0.939774134,0
2023-12-03 21:00,0,0.781502306,25.76309204,89.88610077,1.007013788,0
2023-12-03 22:00,0,0.678327858,25.57608032,93.02084351,0.88726769,0
2023-12-03 23:00,0,0.68704617,25.16470337,93.85632324,0.959037888,0
2023-12-04 00:00,0,0.874260783,25.01675415,93.52666473,0.848001283,0
2023-12-04 01:00,0,0.997073293,24.85122681,93.50518036,0.917084403,0
2023-12-04 02:00,0,0.994589388,24.45571899,94.51940155,0.825343875,0
2023-12-04 03:00,0,0.99622035,24.21255493,94.70776367,0.515894738,0
2023-12-04 04:00,0,0.987110734,23.97476196,95.14141846,0.335830427,0
2023-12-04 05:00,0,0.92688185,23.74111938,95.46554565,0.295210618,0
2023-12-04 06:00,5.963772774,0.955085874,23.60733032,96.86535645,0.195364112,0
2023-12-04 07:00,119.7942963,0.783148706,24.71206665,91.22088623,0.360890388,0
2023-12-04 08:00,337.8713379,0.722122133,27.1312561,79.50911713,0.532814861,0
2023-12-04 09:00,576.0961914,0.918097198,28.20498657,74.01202393,0.38582012,0
2023-12-04 10:00,745.7851563,0.844014108,29.5128479,67.44858551,1.093723005,0
2023-12-04 11:00,962.7038574,0.901215374,30.19692993,62.90000916,0.761284617,0
2023-12-04 12:00,1044.4104,0.977385104,31.28286743,54.95772552,1.221971262,0
2023-12-04 13:00,1049.010498,0.980844498,31.22671509,52.86919022,2.044981616,0
2023-12-04 14:00,989.6889648,0.921164751,31.04605103,53.38731766,2.232418722,0
2023-12-04 15:00,847.0119629,0.966015816,30.35855103,55.2726593,2.4544469,0
2023-12-04 16:00,583.2717285,0.941283822,29.17593384,60.32329559,2.337593434,0
2023-12-04 17:00,237.2323608,0.891414106,28.15200806,67.1955719,2.259065712,0
2023-12-04 18:00,181.3251495,0.828589261,26.97549438,74.80255127,1.94564774,0
2023-12-04 19:00,21.92863464,0.823586822,25.99038696,81.79291534,1.498389756,0
2023-12-04 20:00,0,0.781325936,25.24404907,88.87184143,1.352506848,0
2023-12-04 21:00,0,0.837554932,25.13272095,90.0714798,1.099411755,0
2023-12-04 22:00,0,0.855046093,24.76870728,90.54316711,1.086001646,0
2023-12-04 23:00,0,0.875664651,24.74990845,91.62908936,1.188335483,0
2023-12-05 00:00,0,0.8942945,24.82949829,91.05489349,1.074342205,0
2023-12-05 01:00,0,0.936769605,24.33047485,92.59346008,0.890834427,0
2023-12-05 02:00,0,0.92229265,24.11734009,92.66153717,0.531507041,0
2023-12-05 03:00,0,0.933773935,24.03189087,92.56652832,0.078873036,0
2023-12-05 04:00,0,0.959747374,23.8397522,93.38684845,0.431044291,0
2023-12-05 05:00,0,0.974925041,23.66494751,94.44016266,0.739635564,0
2023-12-05 06:00,7.132326126,0.975193799,23.6144104,94.99771881,0.947637883,0
2023-12-05 07:00,113.4798279,0.454941988,25.26138306,88.05496979,1.123335952,0
2023-12-05 08:00,344.7631836,0.343717754,27.15835571,80.32401276,1.479948384,0
2023-12-05 09:00,482.7277832,0.326191068,27.50088501,77.99134827,1.885162878,0
2023-12-05 10:00,729.4665527,0.397525668,27.73623657,73.20245361,2.630344671,0
2023-12-05 11:00,869.0786133,0.501750767,28.77700806,66.9961853,3.161753744,0
2023-12-05 12:00,973.8193359,0.557390571,29.49209595,64.38101196,3.453765631,0
2023-12-05 13:00,993.7226563,0.528793752,30.07583618,62.8962059,3.701618274,0
2023-12-05 14:00,854.9663086,0.336221457,29.02920532,64.7338028,4.003401289,0
2023-12-05 15:00,711.4306641,0.317032039,29.25747681,63.6651535,3.919617206,0
2023-12-05 16:00,547.3505859,0.25261724,29.0428772,66.69952393,3.727486824,0
2023-12-05 17:00,352.4372559,0.154980659,28.23599243,70.04592133,3.582394922,0
2023-12-05 18:00,176.4336548,0.146604419,27.15591431,74.6807785,3.355738321,0
2023-12-05 19:00,21.95483398,0.266819894,26.26455688,79.23188019,2.916576568,0
