time,temp,salt,OXY_oxy,NIT_amm,NIT_no2,NIT_nit,PHS_frp,OGM_pon,OGM_don,OGM_pop,OGM_dop,TOT_tn,TOT_tp
2023-11-30 25:00:00,   39.053945,    0.044142,   35.063309,    0.115562,    0.033889,    0.582966,    2.607267,   43.854057,   38.331853,    9.636803,    0.812581,  154.599387,   24.968309
2023-12-01 01:00:00,   38.747258,    0.044277,   31.676549,    0.000000,    0.101366,    0.418190,    1.871320,   44.592033,   38.343779,    9.920721,    0.815098,  121.578218,   23.151145
2023-12-01 02:00:00,   38.455902,    0.044293,   29.894003,    0.050546,    0.000000,    0.392866,    1.872395,   45.004622,   38.319738,   10.089250,    0.823276,  121.485568,   23.269120
2023-12-01 03:00:00,   38.154620,    0.044308,   28.643079,    0.009500,    0.062235,    0.238991,    1.873444,   45.401407,   38.296452,   10.252751,    0.831217,  121.586285,   23.382442
2023-12-01 04:00:00,   37.854162,    0.044324,   27.978030,    0.039645,    0.000000,    0.198980,    1.874475,   45.783367,   38.273666,   10.411377,    0.838924,  121.486998,   23.491120
2023-12-01 05:00:00,   37.558446,    0.044338,   27.605804,    0.013646,    0.046830,    0.097708,    1.875491,   46.150613,   38.251247,   10.565324,    0.846405,  121.516715,   23.595308
2023-12-01 06:00:00,   37.271501,    0.044353,   27.215512,    0.033532,    0.006347,    0.095966,    1.876491,   46.504123,   38.229174,   10.714826,    0.853671,  121.431712,   23.695204
2023-12-01 07:00:00,   36.992336,    0.044367,   26.734897,    0.016113,    0.037023,    0.046722,    1.877474,   46.844048,   38.208629,   10.860093,    0.860917,  121.434363,   23.791048
2023-12-01 08:00:00,   36.899463,    0.044380,   26.383248,    0.030231,    0.012452,    0.059393,    1.878452,   47.176521,   38.206057,   11.003318,    0.869855,  121.364315,   23.883700
2023-12-01 09:00:00,   37.074931,    0.044392,   25.663129,    0.020431,    0.031054,    0.037484,    1.879442,   47.509001,   38.198130,   11.147525,    0.878300,  121.350053,   23.975661
2023-12-01 10:00:00,   37.447989,    0.044404,   25.844123,    0.029621,    0.018287,    0.050475,    1.880471,   47.847444,   38.188322,   11.294980,    0.886748,  121.292584,   24.069178
2023-12-01 11:00:00,   38.098746,    0.044417,   25.904825,    0.027777,    0.029934,    0.047096,    1.881559,   48.200125,   38.175224,   11.449074,    0.895236,  121.267979,   24.166567
2023-12-01 12:00:00,   38.896812,    0.044431,   25.224693,    0.036135,    0.026419,    0.064643,    1.882712,   48.572267,   38.157626,   11.611963,    0.903802,  121.220463,   24.271260
2023-12-01 13:00:00,   39.652620,    0.044446,   24.670901,    0.043192,    0.035645,    0.085795,    1.883933,   48.962873,   38.134344,   11.783570,    0.912320,  121.190556,   24.385456
2023-12-01 14:00:00,   40.426556,    0.044467,   26.002622,    0.048205,    0.042677,    0.127116,    1.885253,   49.372789,   38.106215,   11.964624,    0.920989,  121.149873,   24.508970
2023-12-01 15:00:00,   40.963278,    0.044495,   31.082476,    0.041948,    0.048338,    0.185726,    1.886706,   49.793186,   38.074309,   12.152127,    0.929885,  121.113517,   24.642747
2023-12-01 16:00:00,   41.385942,    0.044520,   39.702688,    0.034777,    0.035525,    0.269549,    1.888311,   50.219050,   38.037784,   12.344603,    0.938914,  121.056146,   24.783895
2023-12-01 17:00:00,   41.667840,    0.044544,   44.703243,    0.035904,    0.032651,    0.338397,    1.890009,   50.644586,   37.998618,   12.540043,    0.948024,  120.992592,   24.930856
2023-12-01 18:00:00,   41.584378,    0.044570,   48.408783,    0.030097,    0.038009,    0.406577,    1.891743,   51.056209,   37.958193,   12.732908,    0.956973,  120.920416,   25.081510
2023-12-01 19:00:00,   41.319665,    0.044592,   52.653085,    0.031124,    0.018802,    0.492571,    1.893493,   51.448056,   37.916975,   12.920566,    0.965643,  120.840979,   25.230028
2023-12-01 20:00:00,   40.882410,    0.044613,   55.231596,    0.025173,    0.046779,    0.536794,    1.895223,   51.815567,   37.875929,   13.100703,    0.973944,  120.787339,   25.373625
2023-12-01 21:00:00,   40.397132,    0.044633,   57.071953,    0.029615,    0.000000,    0.650928,    1.896922,   52.158946,   37.835386,   13.272961,    0.981865,  120.687420,   25.509856
2023-12-01 22:00:00,   39.916913,    0.044652,   57.947415,    0.019582,    0.072155,    0.639070,    1.898585,   52.480094,   37.795589,   13.437738,    0.989433,  120.670596,   25.638327
2023-12-01 23:00:00,   39.409780,    0.044613,   54.811065,    0.000000,    0.075890,    0.706049,    1.954729,   52.658181,   37.863194,   13.612425,    1.001046,  120.893461,   25.976092
2023-12-01 25:00:00,   38.973229,    0.044568,   56.404377,    0.069459,    0.001517,    0.777412,    2.021859,   51.867339,   37.130260,   13.467773,    0.989198,  167.227648,   26.388391
2023-12-02 01:00:00,   38.548274,    0.044620,   54.576658,    1.528532,    0.156176,    0.618155,    1.981841,   52.821582,   37.543061,   13.805190,    1.008245,  120.126175,   26.035932
2023-12-02 02:00:00,   38.132438,    0.044631,   52.590229,    0.000000,    0.701404,    0.858807,    1.984377,   53.075823,   37.514084,   13.947041,    1.014968,  120.405011,   26.149005
2023-12-02 03:00:00,   37.736398,    0.044645,   50.314196,    0.053505,    0.000000,    2.199009,    1.985839,   53.322526,   37.480100,   14.082049,    1.021202,  120.365072,   26.243727
2023-12-02 04:00:00,   37.383204,    0.044658,   49.449011,    0.000000,    0.188677,    1.888340,    1.987261,   53.559516,   37.447252,   14.212388,    1.027230,  121.912375,   26.333402
2023-12-02 05:00:00,   37.088026,    0.044670,   48.250810,    0.019199,    0.000000,    1.980005,    1.988658,   53.789782,   37.415242,   14.338797,    1.033079,  121.759572,   26.418691
2023-12-02 06:00:00,   36.746905,    0.044682,   47.187358,    0.000000,    0.111227,    1.687544,    1.990022,   54.012124,   37.384205,   14.459919,    1.038685,  122.070495,   26.436476
2023-12-02 07:00:00,   36.442688,    0.044694,   46.064144,    0.007823,    0.000000,    1.639872,    1.991359,   54.227668,   37.354694,   14.576244,    1.044152,  121.943090,   26.445969
2023-12-02 08:00:00,   36.360542,    0.044705,   45.271294,    0.000000,    0.083598,    1.394093,    1.992688,   54.440813,   37.332586,   14.690017,    1.050330,  122.067253,   26.454273
2023-12-02 09:00:00,   36.731644,    0.044717,   44.413279,    0.048012,    0.000000,    1.340272,    1.994039,   54.652035,   37.307957,   14.802857,    1.056310,  121.903363,   26.447790
2023-12-02 10:00:00,   37.257353,    0.044727,   43.539118,    0.004671,    0.053238,    1.221179,    1.995443,   54.884730,   37.281557,   14.922221,    1.062288,  122.001900,   26.464786
2023-12-02 11:00:00,   37.425182,    0.044727,   42.600973,    0.045051,    0.000000,    1.162163,    1.996861,   55.150537,   37.255241,   15.051162,    1.068368,  121.974281,   26.535751
2023-12-02 12:00:00,   37.452984,    0.044727,   41.693597,    0.006563,    0.078132,    1.022940,    1.998282,   55.415004,   37.228865,   15.179311,    1.074384,  122.061498,   26.608550
2023-12-02 13:00:00,   37.492947,    0.044727,   40.721921,    0.043337,    0.000000,    1.031080,    1.999707,   55.678303,   37.202390,   15.306782,    1.080339,  121.980561,   26.680282
2023-12-02 14:00:00,   37.541487,    0.044727,   39.827482,    0.011770,    0.071770,    0.913768,    2.001136,   55.940402,   37.175801,   15.433158,    1.086210,  122.103834,   26.719421
2023-12-02 15:00:00,   37.545509,    0.044727,   38.874683,    0.039132,    0.000000,    0.924417,    2.002566,   56.200298,   37.149205,   15.557787,    1.091971,  122.029019,   26.742608
2023-12-02 16:00:00,   37.514189,    0.044727,   38.008444,    0.017898,    0.061796,    0.821149,    2.003991,   56.457099,   37.122708,   15.680367,    1.097614,  122.127145,   26.765378
2023-12-02 17:00:00,   37.489382,    0.044727,   37.088885,    0.034671,    0.000000,    0.823548,    2.005412,   56.710990,   37.096277,   15.800993,    1.103141,  122.062043,   26.787610
2023-12-02 18:00:00,   37.456157,    0.044727,   36.252859,    0.023243,    0.052172,    0.732011,    2.006829,   56.961715,   37.069948,   15.919622,    1.108554,  122.129636,   26.809279
2023-12-02 19:00:00,   37.406075,    0.044727,   35.368107,    0.031542,    0.007532,    0.726474,    2.008239,   57.208970,   37.043746,   16.036140,    1.113847,  122.073830,   26.830333
2023-12-02 20:00:00,   37.348520,    0.044727,   34.470198,    0.026742,    0.041637,    0.655934,    2.009641,   57.452570,   37.014799,   16.150522,    1.118657,  122.115063,   26.850726
2023-12-02 21:00:00,   37.290345,    0.044727,   33.530682,    0.030267,    0.019162,    0.641565,    2.011033,   57.692599,   36.985531,   16.262803,    1.123285,  122.076889,   26.870036
2023-12-02 22:00:00,   37.232368,    0.044727,   32.637649,    0.028985,    0.033452,    0.598290,    2.012415,   57.927561,   36.956578,   16.372507,    1.127803,  122.086350,   26.875033
2023-12-02 23:00:00,   37.174587,    0.044727,   31.745597,    0.030317,    0.026205,    0.579349,    2.013787,   58.158766,   36.927930,   16.479961,    1.132212,  122.058614,   26.879540
2023-12-02 25:00:00,   37.500754,    0.043614,   57.639994,    0.004950,    0.126377,    2.513179,    2.007501,   56.906677,   35.775128,   16.232498,    1.112232,  140.675623,   27.028251
2023-12-03 01:00:00,   37.005699,    0.043911,   51.078110,    0.036240,    0.000000,    2.118244,    2.004774,   57.572596,   36.096227,   16.440884,    1.124098,  119.855779,   25.846831
2023-12-03 02:00:00,   36.606965,    0.043924,   51.186712,    0.001648,    0.076962,    1.985312,    2.006253,   57.729948,   36.063670,   16.518236,    1.127355,  120.015506,   25.900898
2023-12-03 03:00:00,   36.208375,    0.043936,   50.758540,    0.044039,    0.000000,    2.021783,    2.007694,   57.879890,   36.031978,   16.592155,    1.130468,  119.895178,   25.930528
2023-12-03 04:00:00,   35.825686,    0.043948,   50.629688,    0.000000,    0.092417,    1.899904,    2.009101,   58.022946,   36.001076,   16.662587,    1.133431,  120.014832,   25.937718
2023-12-03 05:00:00,   35.463906,    0.043959,   50.595117,    0.043729,    0.000000,    1.981963,    2.010478,   58.159716,   35.970865,   16.729819,    1.136256,  119.887537,   25.943592
2023-12-03 06:00:00,   35.114297,    0.043969,   50.410582,    0.000000,    0.091272,    1.873273,    2.011824,   58.290425,   35.941350,   16.793777,    1.138939,  120.032174,   25.926591
2023-12-03 07:00:00,   34.793713,    0.043979,   50.028881,    0.041609,    0.000000,    1.964206,    2.013143,   58.415689,   35.912665,   16.854736,    1.141519,  119.894658,   25.905806
2023-12-03 08:00:00,   34.697573,    0.043989,   49.970984,    0.000000,    0.085948,    1.868650,    2.014454,   58.538576,   35.886237,   16.914025,    1.144317,  120.033115,   25.885318
2023-12-03 09:00:00,   34.908220,    0.043998,   49.819202,    0.041820,    0.000000,    1.960516,    2.015788,   58.663166,   35.858483,   16.973310,    1.146963,  119.898950,   25.865367
2023-12-03 10:00:00,   35.480053,    0.044006,   49.736387,    0.000000,    0.086021,    1.880180,    2.017176,   58.794321,   35.829558,   17.034544,    1.149650,  120.025643,   25.846348
2023-12-03 11:00:00,   36.392562,    0.044015,   49.789011,    0.046171,    0.000000,    1.993159,    2.018658,   58.937166,   35.798643,   17.099711,    1.152441,  119.889038,   25.828847
2023-12-03 12:00:00,   37.301630,    0.044015,   49.090078,    0.000000,    0.093897,    1.941290,    2.020232,   59.128616,   35.765762,   17.180161,    1.155378,  120.068803,   25.849593
2023-12-03 13:00:00,   38.851077,    0.044042,   50.066608,    0.054529,    0.000000,    2.121487,    2.022019,   59.258917,   35.728050,   17.243326,    1.158468,  119.848704,   25.789653
2023-12-03 14:00:00,   39.212748,    0.044042,   49.254655,    0.000000,    0.111527,    2.102770,    2.023822,   59.477094,   35.690019,   17.333183,    1.161606,  120.050507,   25.820821
2023-12-03 15:00:00,   39.546601,    0.044042,   48.315556,    0.056604,    0.000000,    2.319567,    2.025664,   59.697919,   35.651101,   17.424073,    1.164742,  119.938822,   25.846895
2023-12-03 16:00:00,   39.807670,    0.044042,   47.487546,    0.000000,    0.111642,    2.313313,    2.027536,   59.919886,   35.611536,   17.515474,    1.167863,  120.164903,   25.873126
2023-12-03 17:00:00,   39.985386,    0.044042,   46.552853,    0.057697,    0.000000,    2.532193,    2.029428,   60.141284,   35.571548,   17.606764,    1.170953,  120.047626,   25.898631
2023-12-03 18:00:00,   40.072079,    0.044042,   45.736371,    0.003485,    0.109561,    2.530390,    2.031328,   60.360303,   35.531432,   17.697263,    1.173993,  120.264329,   25.922786
2023-12-03 19:00:00,   40.091797,    0.044042,   44.827185,    0.054319,    0.000000,    2.737362,    2.033227,   60.575695,   35.491339,   17.786507,    1.176968,  120.147627,   25.946987
2023-12-03 20:00:00,   40.055735,    0.044042,   44.047892,    0.009860,    0.099242,    2.735417,    2.035117,   60.786501,   35.451438,   17.874108,    1.179864,  120.344579,   25.970001
2023-12-03 21:00:00,   40.015000,    0.044042,   43.183696,    0.048301,    0.000000,    2.915607,    2.036999,   60.992709,   35.411717,   17.959694,    1.182662,  120.237452,   25.969271
2023-12-03 22:00:00,   39.974359,    0.044042,   42.448083,    0.017423,    0.084942,    2.912925,    2.038870,   61.194408,   35.372204,   18.043216,    1.185361,  120.395512,   25.962632
2023-12-03 23:00:00,   39.832523,    0.044350,   71.666914,    0.043851,    0.000000,    5.257534,    2.044382,   61.211672,   35.251955,   18.075973,    1.188706,  121.356938,   25.644135
2023-12-03 25:00:00,   39.355841,    0.044239,   72.888167,    0.058180,    0.132820,    5.227734,    3.376639,   60.575390,   35.369224,   17.784748,    1.195771,  192.381996,   27.366428
2023-12-04 01:00:00,   38.903495,    0.044307,   71.907522,    0.000000,    0.000000,    5.581952,    2.876735,   60.987677,   35.265838,   17.970056,    1.195540,  121.078961,   26.131423
2023-12-04 02:00:00,   38.390611,    0.044325,   71.782300,    0.055879,    0.000000,    5.517596,    2.878629,   61.102632,   35.224566,   18.021245,    1.197155,  121.340141,   26.171497
2023-12-04 03:00:00,   37.892762,    0.044341,   71.605942,    0.000000,    0.166059,    5.447355,    2.880463,   61.209484,   35.184588,   18.069715,    1.198684,  121.293593,   26.208678
2023-12-04 04:00:00,   37.409476,    0.044357,   71.026575,    0.052129,    0.000000,    5.864949,    2.882239,   61.309022,   35.145864,   18.115649,    1.200133,  121.138274,   26.243174
2023-12-04 05:00:00,   36.946322,    0.044372,   70.552120,    0.000000,    0.152475,    5.779560,    2.883958,   61.402081,   35.108374,   18.159131,    1.201506,  121.589826,   26.266163
2023-12-04 06:00:00,   36.528145,    0.044387,   69.712738,    0.048832,    0.000000,    6.141522,    2.885630,   61.489608,   35.071955,   18.200332,    1.202804,  121.441509,   26.276342
2023-12-04 07:00:00,   36.061571,    0.044378,   67.052421,    0.000000,    0.093147,    6.016442,    2.838907,   61.607382,   35.044739,   18.251419,    1.203654,  121.871327,   26.271911
2023-12-04 08:00:00,   35.918422,    0.044390,   66.390594,    0.046337,    0.000000,    6.199130,    2.840499,   61.690781,   35.010163,   18.290394,    1.204869,  121.789068,   26.281454
2023-12-04 09:00:00,   35.954572,    0.044390,   65.845538,    0.000000,    0.126277,    6.128714,    2.842093,   61.812346,   34.975612,   18.340853,    1.206089,  122.053511,   26.317610
2023-12-04 10:00:00,   36.535544,    0.044390,   65.066804,    0.048051,    0.000000,    6.416749,    2.843750,   61.939239,   34.939822,   18.393402,    1.207364,  121.965312,   26.353096
2023-12-04 11:00:00,   37.375850,    0.044423,   64.775046,    0.000000,    0.129874,    6.381476,    2.845540,   61.959684,   34.901235,   18.413473,    1.208630,  122.169430,   26.285003
2023-12-04 12:00:00,   37.587710,    0.044423,   63.969983,    0.051327,    0.000000,    6.697697,    2.847317,   62.095539,   34.863027,   18.468490,    1.209924,  122.074956,   26.298697
2023-12-04 13:00:00,   38.732176,    0.044423,   63.342760,    0.000000,    0.134703,    6.679316,    2.849235,   62.243545,   34.821987,   18.527912,    1.211324,  122.429701,   26.313168
2023-12-04 14:00:00,   39.876424,    0.044423,   62.456557,    0.059532,    0.000000,    7.030004,    2.851306,   62.404288,   34.777862,   18.592070,    1.212835,  122.327767,   26.331582
2023-12-04 15:00:00,   40.945365,    0.044423,   61.734322,    0.000000,    0.152482,    7.026693,    2.853529,   62.577051,   34.730674,   18.660777,    1.214451,  122.687111,   26.350535
2023-12-04 16:00:00,   42.005709,    0.044514,   67.707549,    0.069630,    0.000000,    7.581948,    2.856406,   62.598450,   34.669572,   18.684178,    1.216143,  122.360632,   26.243412
2023-12-04 17:00:00,   42.090784,    0.044514,   66.920150,    0.000000,    0.193577,    7.578383,    2.858852,   62.779245,   34.617665,   18.755279,    1.217685,  122.856098,   26.263394
2023-12-04 18:00:00,   42.042616,    0.044563,   71.866037,    0.070344,    0.000000,    8.193618,    2.861385,   62.879907,   34.563784,   18.801400,    1.219060,  122.624245,   26.230957
2023-12-04 19:00:00,   41.737344,    0.044587,   73.814298,    0.000000,    0.215709,    8.190186,    2.863820,   63.008154,   34.511924,   18.855379,    1.220328,  123.199898,   26.222826
2023-12-04 20:00:00,   41.221756,    0.044610,   74.621595,    0.066769,    0.000000,    8.868362,    2.866181,   63.125734,   34.461556,   18.905399,    1.221458,  123.017341,   26.214325
2023-12-04 21:00:00,   40.717924,    0.044631,   75.119356,    0.000000,    0.208173,    8.865055,    2.868465,   63.233627,   34.412758,   18.951799,    1.222469,  123.655491,   26.205244
2023-12-04 22:00:00,   40.216502,    0.044652,   74.986830,    0.062239,    0.000000,    9.521981,    2.870676,   63.332484,   34.365443,   18.994687,    1.223363,  123.476796,   26.187528
2023-12-04 23:00:00,   39.721911,    0.044672,   75.019075,    0.000000,    0.193608,    9.515026,    2.872813,   63.422996,   34.319633,   19.034223,    1.224147,  124.086372,   26.163239
2023-12-04 25:00:00,   39.202796,    0.044564,   76.455051,    0.131025,    0.006923,    9.973468,    4.642903,   62.655592,   34.639553,   18.650628,    1.235055,  200.879195,   27.144926
